asset_name,2023-12-01,2023-12-04,2023-12-05,2023-12-06,2023-12-07,2023-12-08,2023-12-11,2023-12-12,2023-12-13,2023-12-14,2023-12-15,2023-12-18,2023-12-19,2023-12-20,2023-12-21,2023-12-22,2023-12-26,2023-12-27,2023-12-28,2023-12-29,2024-01-02,2024-01-03,2024-01-04,2024-01-05,2024-01-08,2024-01-09,2024-01-10,2024-01-11,2024-01-12,2024-01-16,2024-01-17,2024-01-18,2024-01-19,2024-01-22,2024-01-23,2024-01-24,2024-01-25,2024-01-26,2024-01-29,2024-01-30,2024-01-31,2024-02-01,2024-02-02,2024-02-05,2024-02-06,2024-02-07,2024-02-08,2024-02-09,2024-02-12,2024-02-13,2024-02-14,2024-02-15,2024-02-16,2024-02-20,2024-02-21,2024-02-22,2024-02-23,2024-02-26,2024-02-27,2024-02-28,2024-02-29
COCA COLA CO,0.003422,-0.001194,0.001537,-0.001023,0.002389,-0.002213,0.007337,0.006436,0.008583,-0.014851,-0.007453,0.007167,-0.003219,-0.020738,0.006596,0.005691,0.004115,0.002561,0.000681,0.003064,0.015103,0.00234,-0.003336,-0.001506,0.007374,-0.00183,0.003333,-0.006478,0.009697,-0.006624,0.0,0.002834,-0.005485,-0.004346,0.0047,-0.015706,0.004244,0.00355,0.006064,0.002846,-0.006845,0.025046,-0.007215,-0.008259,-0.001666,0.000834,-0.002667,-0.004513,0.002351,-0.005863,-0.001011,0.001855,-0.000168,0.022058,0.008896,-0.00147,0.000818,-0.008007,-0.006095,0.000994,-0.006291
ADOBE INC,0.002389,-0.012915,-0.003871,-0.010827,0.021957,0.00202,0.024901,0.013532,-0.014834,-0.063467,6.8e-05,0.024714,0.009197,-0.01419,0.006845,-0.002316,-0.000818,-0.003644,-0.000939,0.001813,-0.027707,-0.014274,-0.00829,-0.004321,0.02825,0.009732,0.00824,0.01093,-0.00159,0.001911,-0.002644,-0.004026,0.030066,-0.013016,-0.01062,0.015573,0.026547,-0.013894,0.02655,-0.003602,-0.016211,0.016397,0.010909,-0.006711,-0.03705,0.014346,1.6e-05,0.01843,-0.024505,-0.016262,0.004602,-0.023517,-0.074148,-0.008689,-0.006256,-0.001764,0.029522,0.01272,-0.014256,-0.001213,0.015331
PEPSICO INC,0.002377,0.002668,-0.007095,-0.00256,-0.000298,-0.01063,0.012917,0.003873,0.021013,-0.021859,-0.007429,0.011437,-0.005684,-0.013456,0.007725,0.004252,0.007037,0.003198,-5.9e-05,0.002657,0.018076,0.000231,-0.008557,-0.014755,0.001006,-0.011472,-0.001495,-0.004733,0.006862,-0.006576,0.001625,0.004386,-0.008315,-0.004041,0.015323,-0.012169,0.005797,0.007805,0.001728,0.008742,-0.006426,0.01881,-0.004252,-0.000292,0.002925,0.000292,0.01388,-0.035548,0.017535,-0.01014,-0.008053,0.00203,-0.009174,0.014009,0.001067,-0.003435,0.008024,-0.007901,-0.000594,-0.00672,-0.002544
THERMO FISHER SCIENTIFIC INC,0.000746,-0.001592,-0.00755,0.004496,0.000587,-0.008763,0.010658,0.004808,0.042564,0.006422,-0.006692,0.001139,0.018356,-0.016492,0.013727,0.004729,0.001229,0.003681,0.002426,-0.004034,0.02517,-0.028172,0.016149,-0.011408,0.019107,0.000868,0.003839,0.003806,-0.003077,-0.004262,-0.005074,0.009587,0.013464,0.002972,-0.004789,-0.019519,-0.003296,0.016945,0.019074,0.016763,-0.049619,0.024584,-0.000742,-0.000362,0.015699,-0.014225,-0.002571,-0.000254,-0.007063,-0.015104,0.017954,0.000547,-0.001331,0.000548,0.008593,0.013819,0.007529,-0.002178,0.004774,0.01035,-0.003234
MCDONALDS CORP,0.014618,0.000595,0.001433,0.001117,-0.000244,-0.004393,0.012678,0.007851,0.015476,-0.019971,-0.009482,0.010304,0.001723,-0.005985,0.008305,0.001064,0.003977,0.005771,0.00438,0.002265,0.001787,-0.008921,-0.009002,-0.009426,0.01007,-0.003529,0.01107,0.000204,-0.002312,-0.00811,0.000241,0.010991,0.020961,-0.007054,0.005496,0.0013,-0.010751,-0.016655,0.000171,0.008005,-0.00655,0.018311,-0.003455,-0.0373,-0.004616,0.009415,0.01601,-0.008427,-0.000104,-0.00805,0.003692,0.012805,0.000548,0.002157,0.004306,0.006839,0.006184,-0.002116,-0.011309,0.004868,-0.004201
ABBOTT LABORATORIES,0.005657,0.002956,-0.007986,0.005654,-0.008481,0.004421,0.016362,0.004331,0.005343,0.012587,-0.012063,0.007177,0.003331,-0.009408,0.010056,0.00507,0.001834,0.005127,0.005556,-0.002989,-0.001999,-0.003004,0.013331,-0.001622,0.01444,0.002936,0.014814,-0.003059,0.0037,-0.001404,0.001494,0.00079,0.005876,-0.00436,-0.001664,-0.028333,0.015167,-0.003913,0.012856,0.000264,-0.002908,0.011843,-0.020788,-0.004103,0.021048,-0.006053,-0.007766,-0.005515,0.00644,-0.010575,0.006467,0.0141,0.003256,0.023068,0.010545,0.009756,0.003697,-0.006446,0.005982,0.005444,-0.011745
DISNEY WALT CO,-0.001187,-0.006157,-0.013259,0.00782,0.00929,0.008338,-0.00668,-0.012256,0.019326,0.011957,-0.00511,-0.00642,0.011523,-0.028319,0.008217,-0.010867,-0.000769,-0.006267,0.000221,-0.001217,0.004652,0.010363,-0.011893,0.003754,0.007151,-0.020535,-0.004238,0.001792,0.010062,0.029884,-0.029124,0.0207,0.009218,0.021707,-0.013778,-0.002879,0.014546,0.005271,0.022336,-0.005642,-0.009181,0.010515,0.000721,-0.004942,0.027315,-0.001511,0.114989,-0.01945,0.008303,0.010705,0.009958,0.007978,-0.007559,-0.019355,-0.016173,-0.000279,0.000929,-0.000557,0.016159,0.012612,0.00704
WELLS FARGO & CO NEW,0.009643,0.002221,-0.013963,0.000225,0.020225,0.015418,-0.002169,0.010217,0.02776,0.05758,-0.00396,-0.01292,0.008659,-0.014973,0.002229,-0.00546,0.009353,-0.006245,0.003041,-0.005255,0.002235,-0.013177,0.012325,0.012987,0.0,-0.01262,-0.00426,-0.000815,-0.033442,-0.012236,-0.003204,-0.004928,0.036176,0.00852,0.012157,0.007533,0.00788,0.008821,0.000596,0.016683,-0.01973,-0.021921,0.008824,-0.009357,-0.008419,0.003935,-0.002682,-0.005998,0.017894,-0.0139,0.006012,0.072326,-0.002498,-0.002697,0.017191,0.013483,0.009181,0.005013,0.012562,-0.001642,0.015899
CISCO SYSTEMS INC,0.00186,-0.008665,-0.002497,-0.004799,0.01174,0.002487,0.020876,-0.001215,0.007298,-0.005031,0.008697,0.007419,-0.001194,-0.007573,-0.002008,0.007847,0.003793,0.003182,0.000793,0.000792,-0.000198,0.007721,-0.008513,0.0002,0.007387,-0.0109,0.006612,0.003981,-0.001983,0.004966,-0.005732,0.008946,0.010246,0.005851,0.003684,-0.008694,0.019879,-0.003631,0.002877,-0.000956,-0.039433,0.0,0.0,-0.013352,0.009493,-0.004202,0.003617,0.003604,-0.002793,-0.007001,0.012893,-0.024264,-0.012638,-0.003303,0.004143,0.001856,0.005971,-0.009415,-0.00186,-0.005175,0.00645
T MOBILE U S INC,0.011964,0.003613,0.007853,0.00974,0.005531,0.000256,0.015665,0.010009,-0.005547,-0.016797,-0.00459,0.000704,-0.002496,-0.008533,0.002524,0.005035,0.007193,0.007078,0.006395,0.008682,0.009855,0.00105,0.001357,0.006593,0.000245,-0.001285,0.000551,-0.006859,0.002282,0.003322,0.007297,0.003774,0.001637,-0.004723,-0.003893,-0.010627,0.003457,-0.002461,0.005735,-0.008523,-0.002907,0.007877,-0.004431,0.001422,-0.006234,0.004845,-0.005254,0.00783,-0.002651,-0.001731,-0.000372,0.000929,-0.00718,0.010224,0.012342,-0.003048,0.00483,-0.002616,0.004332,-0.004981,0.000916
DANAHER CORP,0.000761,-0.006041,-0.01211,0.006015,-0.008335,-0.006532,0.017748,-0.007228,0.032355,0.010535,-0.008811,-0.003433,0.011879,-0.010169,0.015608,4.3e-05,0.004515,0.006309,0.00219,-0.007678,0.014913,-0.016951,0.007842,-0.010016,0.019845,-0.016989,-0.005328,-0.007316,-0.011932,0.006704,-0.00957,0.007703,0.020945,0.003982,0.00056,-0.015037,-0.005337,0.024671,0.003991,0.047108,-0.020576,0.021758,0.004895,-0.00207,0.009682,-0.006285,-0.003122,-0.011876,0.01597,-0.021472,0.026746,0.003911,0.004177,-0.00892,0.011624,0.008298,0.004392,-0.008627,0.012756,0.003335,-0.010051
INTUIT INC,0.005005,-0.006704,0.002296,-0.009707,0.00929,0.004217,0.022234,0.012818,0.026995,-0.014814,0.012193,0.016302,0.0049,-0.009252,0.008575,0.00496,0.00125,0.006834,-0.001748,-0.004761,-0.03403,-0.020902,-0.007308,0.003749,0.015891,0.012868,0.005816,1.6e-05,0.005076,-0.013027,-0.006608,0.019205,0.017698,0.013549,0.008262,0.000566,0.008347,-0.000203,0.017962,-0.007904,-0.025304,0.002423,0.010619,0.001595,-0.008273,0.012388,0.015393,0.007794,-0.001778,-0.028463,0.029516,0.010881,-0.012856,-0.014991,-0.011828,0.030786,0.002873,0.006108,0.008315,-0.015239,0.005659
INTEL CORP,-0.021477,-0.031779,-0.010154,-0.015506,0.021323,0.013049,0.043091,-0.011226,0.012035,0.013686,0.021691,-0.010182,0.02123,-0.019289,0.028846,0.019541,0.052083,0.005148,-0.007289,-0.002778,-0.048756,-0.01569,-0.003826,0.000427,0.033269,-0.008256,-0.012071,0.003581,-0.010915,-0.001273,-0.02125,0.014763,0.030167,0.001454,0.013895,0.004091,0.009371,-0.119072,0.004353,-0.020985,0.003728,0.0065,-0.017528,0.003991,0.002221,0.000936,-0.006545,0.019059,0.016624,-0.019759,0.023865,-0.003168,-0.012259,0.023213,-0.023585,-0.011272,0.000233,0.0,-0.006048,-0.017318,0.025244
QUALCOMM INC,0.004804,0.002159,0.006156,-0.006042,0.02293,0.000226,0.023539,0.004261,0.015511,0.019452,0.01152,-0.01034,0.011154,-0.019479,0.014241,0.007372,0.013729,0.001787,0.000961,-0.008433,-0.030423,-0.018755,-0.010393,0.004112,0.016822,0.006186,-0.004146,-0.00201,0.008415,0.006562,-0.012755,0.042851,0.045908,0.005988,0.004121,0.005668,0.000648,-0.024277,-0.007166,-0.024459,0.017331,-0.049828,0.00411,0.016515,0.000486,0.012422,0.015697,0.019031,0.013907,-0.019987,0.025993,0.013252,-0.021092,-0.004781,0.000329,0.018025,0.001034,0.013685,0.008088,-0.010423,0.012448
GENERAL ELECTRIC CO,0.005747,-0.007918,-0.010697,-0.003493,-0.002754,0.00929,-0.002571,0.01696,-0.00932,0.001403,0.015492,0.003327,0.018602,-0.020407,0.029181,-0.002205,0.006157,0.006354,0.000936,-0.005377,-0.013163,-0.015006,0.004836,0.013076,0.015757,0.003898,0.007144,0.001002,-0.000308,-0.014023,-0.008518,0.013162,0.009802,0.010939,-0.009754,-0.000154,0.0,0.009698,-0.000686,0.021587,-0.011275,0.02258,0.008345,0.008569,-0.000944,0.006687,0.003971,0.001654,0.00639,0.011415,0.033364,0.012765,0.005325,-0.00362,0.003028,0.017441,0.010945,0.009392,-0.00504,0.01052,0.008226
COMCAST CORP NEW,0.007639,0.020611,-0.034123,0.001923,0.011514,-0.00166,0.013302,0.000234,0.023436,0.022212,-0.003584,0.004946,0.0,-0.011186,-0.004072,-0.000454,-0.001591,0.001366,0.002955,-0.00612,0.002509,-0.008244,-0.015701,0.009618,0.016032,-0.01029,0.004621,-0.00483,-0.006471,0.002326,-0.017173,0.004486,0.019041,0.006228,0.007565,-0.003413,0.033562,0.021869,-0.003242,0.011711,-0.002358,0.004082,-0.035095,-0.004879,-0.010029,-0.035119,-0.037564,0.019879,0.012836,-0.017836,0.004062,-0.005236,-0.013397,0.010184,0.004561,0.001434,-0.000239,0.006921,0.001896,-0.002839,0.016607
INTERNATIONAL BUSINESS MACHS COR,0.012551,0.003426,0.0018,-0.006878,-0.000374,0.01086,0.00957,0.007339,-0.006618,-0.004339,-0.004174,0.003144,-0.007251,-0.009346,0.004561,0.008459,0.006599,0.001532,0.001774,-0.001221,-0.012534,-0.008669,0.004747,-0.010568,0.01244,-0.006578,0.007184,0.005768,0.022447,0.006996,-0.005271,0.004576,0.027811,0.007873,0.006423,-5.8e-05,0.094866,-0.015806,-0.001494,0.003901,-0.022409,0.017641,-0.005939,-0.012756,-5.4e-05,0.001799,0.012409,0.01074,-0.000966,-0.013215,-0.000708,0.017977,0.004121,-0.022383,-0.020388,0.025097,0.008197,-0.008561,0.004019,0.002326,-0.001457
VERIZON COMMUNICATIONS INC,0.006522,-0.013997,0.009989,0.002082,0.003896,-0.010349,-0.015163,-0.009822,-0.008311,0.02379,-0.013203,0.008028,-0.002655,-0.007187,0.003485,0.001603,-0.000267,-0.004536,0.004824,0.005601,0.0313,0.007202,0.005363,0.021082,-0.002488,-0.00985,0.001025,-0.030195,0.017414,0.018932,-0.01069,0.001801,0.010016,0.006356,0.066953,-0.022496,0.024467,0.002601,-0.008255,0.009988,-0.002826,0.003306,-0.008473,-0.017802,-0.006767,-0.016545,-0.012618,-0.004761,0.009567,0.000748,0.000498,0.010959,-0.002464,0.000247,0.014815,-0.009002,-0.001719,-0.023856,0.006047,0.004257,-0.001995
APPLIED MATERIALS INC,0.012084,-0.021901,-0.014298,-0.009921,0.025501,-0.004515,0.05023,0.013407,-0.001463,0.030257,0.001298,-0.009818,0.012285,-0.033327,0.028486,0.00409,0.013761,-0.000426,-0.006638,-0.006437,-0.04751,-0.018916,-0.01413,-0.002076,0.017181,-0.003497,-0.008078,0.014285,-0.004607,0.016595,-0.002536,0.045446,0.047399,0.002144,-0.007427,0.042442,-0.008671,-0.033192,0.009467,-0.013295,-0.01167,0.016251,0.007247,0.017303,-0.013969,0.013041,0.017496,0.068722,-0.001614,-0.028188,0.032611,0.007895,0.063466,-0.052262,0.007984,0.049388,-0.012867,0.03241,-0.00339,-0.026225,0.020654
CATERPILLAR INC,0.024091,-0.007828,0.001727,0.003057,0.005626,0.008119,0.005472,0.001955,0.025016,0.064186,0.001999,-0.000105,0.025375,-0.011094,0.001243,0.001,0.01815,0.008423,-0.004159,-0.004076,-0.010011,-0.028732,0.006331,0.009892,0.011491,0.000137,0.003627,-0.004398,-0.00565,-0.01095,-0.029941,0.011736,0.016602,0.011883,0.000554,0.006405,0.034712,-0.004455,0.012758,0.004979,-0.014602,0.024575,0.02405,0.020026,0.004107,0.002696,-0.004914,-0.015031,0.014094,-0.02733,0.012371,0.020082,-0.003591,-0.02538,0.010837,0.015608,0.005557,0.004631,0.006915,0.005891,0.013351
UBER TECHNOLOGIES INC,0.017205,0.022319,-0.011257,0.030706,0.020586,0.011807,0.012318,0.004163,-0.011958,0.008553,-0.01024,-0.002102,0.006318,-0.023181,0.012854,0.004068,0.004375,0.020975,-0.002212,-0.024865,-0.051811,-0.002227,-0.007725,-0.003806,0.024835,0.021861,0.034992,0.016985,-0.004254,0.00712,-0.008327,0.027883,0.003545,-0.008601,-0.003563,-0.008706,0.035132,-0.007273,0.022283,-0.00209,-0.023489,0.022369,0.020081,0.013516,0.021452,0.002554,0.013588,-0.009775,-0.025243,-0.001881,0.147268,0.028301,-0.036614,-0.023084,-0.002089,0.020801,0.002179,0.002046,0.004977,-0.012952,0.022771
AMERICAN EXPRESS CO,0.017509,-0.002935,-0.014834,-0.018573,0.006626,-0.001127,-0.000237,0.015737,0.02058,0.024633,0.009225,0.012465,0.01636,-0.027456,0.022917,0.004221,0.002102,0.005915,0.003956,-0.002449,0.005178,-0.010568,0.007621,0.01026,0.000793,-0.012896,-0.009638,0.000324,-0.01616,-0.005878,0.000166,-0.006685,0.0188,0.010045,0.002486,0.001887,0.012109,0.071037,-0.00283,0.01638,-0.016703,0.012354,0.015697,-0.002277,-0.001408,0.016679,0.010188,0.005966,-0.000988,-0.012202,0.005866,0.007729,0.000141,-0.000329,-0.00753,0.0147,0.002664,0.011186,0.004701,0.000229,0.006375
SERVICENOW INC,0.007364,-0.004589,0.000873,-0.002892,0.002113,0.016578,0.00864,0.016111,-0.001172,-0.049257,0.026235,0.007848,0.00567,-0.019655,0.010032,-0.004581,0.005276,0.003608,-0.001847,0.005737,-0.026851,-0.017774,-0.005079,0.006385,0.029727,0.003461,0.022371,0.017024,0.003744,-0.002222,-2.8e-05,0.025318,0.004223,0.004459,0.001289,0.013273,0.004283,0.003587,0.023134,-0.001918,-0.025874,0.007316,0.013359,0.004531,-0.009416,0.016644,0.011412,0.016925,-0.031478,-0.01726,0.023573,-0.015152,-0.019231,-0.015895,-0.006509,0.028438,0.002288,0.011272,-0.016058,-0.009581,0.015202
UNION PACIFIC CORP,0.027079,0.010935,-0.007396,0.003446,-0.000773,-0.00743,0.009836,0.003793,0.016229,0.026068,-0.003624,-0.003637,0.006429,-0.019823,0.017953,0.006072,0.00702,0.00212,0.000854,-0.001626,-0.008916,-0.007107,-0.002648,-0.004771,0.002959,-0.013341,0.006697,-0.010962,0.005627,-0.00631,-0.001693,0.009245,0.005378,0.016049,0.000905,-0.00411,-0.003136,-0.004885,0.019884,0.006241,-0.011228,0.021892,-0.003771,-0.006805,0.013096,-0.002841,-0.001365,0.002532,-0.008218,-0.007235,0.018322,0.001759,-0.015805,0.00223,0.016914,0.012693,0.00943,-0.016621,0.002573,0.007896,-0.001181
TEXAS INSTRUMENTS INC,0.016371,0.014239,-0.00108,-0.007631,0.010445,-0.004122,0.018723,-0.012815,0.024633,0.043075,-0.000829,-0.007234,0.006451,-0.019703,0.009868,0.008573,0.015276,0.002459,0.002862,-0.007337,-0.00704,-0.014888,-0.013644,0.003861,0.020836,0.000534,-0.008184,-0.009865,-0.004408,-0.006005,-0.00894,0.027676,0.040381,0.006795,-0.002803,-0.024492,-0.015582,-0.01989,0.011884,-0.016201,-0.01191,-0.002685,-0.003068,-0.001884,-0.003335,0.002526,0.00907,0.01367,-0.008128,-0.02626,0.006503,0.01799,-0.002053,0.014715,0.008234,0.008228,-0.010518,0.003727,0.003895,-0.011519,0.026313
PFIZER INC,-0.051198,0.012798,-0.006489,-0.010313,-0.005558,0.005239,-0.004865,-0.002095,-0.06718,-0.01988,0.019135,0.016147,0.04065,-0.018821,0.024611,0.003179,0.000352,0.00704,0.006292,0.0,0.03265,0.0,-0.021527,0.013063,0.003733,-0.006085,-0.013946,-0.020352,0.010563,-0.013241,-0.006003,-0.002131,0.006764,0.001061,0.004239,-0.003517,-0.015531,0.0,0.000364,-0.016739,0.002221,0.007755,-0.013192,-0.013368,0.035002,0.002182,0.000363,-0.000363,0.003628,-0.024946,0.005191,0.014755,0.003999,-0.001086,0.0029,-0.004337,0.007623,-0.020893,-0.01067,0.005578,-0.017752
AMGEN INC,0.010421,0.00033,-0.006128,-0.005612,0.007277,-0.008072,0.011222,0.006798,0.027848,-0.01882,-0.003149,0.000109,0.010745,-0.011708,0.015081,0.017291,-0.000915,0.009264,0.006736,-0.001525,0.032533,0.011097,0.008248,-0.000561,0.026007,-0.011644,-0.008755,-0.004826,0.01125,-0.009885,0.001977,0.001348,0.010904,0.007635,-0.000806,-0.01423,0.015581,0.004867,0.005389,0.003733,-0.001144,0.032775,-0.004221,-0.003775,-0.018325,-0.06391,-0.003447,-0.012651,0.01137,-0.013416,-0.001411,0.004309,-0.018577,-0.00067,-0.000176,0.006068,0.014026,-0.009717,-0.027517,-0.003699,-0.013083
MORGAN STANLEY DEAN WITTER & CO,0.019536,0.003956,-0.012806,-0.00948,0.011837,0.02402,0.006563,0.009418,0.024282,0.063179,0.005931,-0.008954,0.012781,-0.008486,0.016349,-0.002375,0.004653,0.008832,-0.000214,-0.004165,0.006971,-0.021193,0.002611,0.011829,0.002896,-0.015506,-0.0063,-0.010603,-0.008949,-0.041583,-0.018146,-0.006042,0.017163,0.00457,0.011781,0.009569,0.005139,-0.003295,-0.001254,0.009701,-0.004337,-0.004814,0.005183,-0.015813,0.002445,-0.001161,-0.00407,0.002802,0.01141,-0.033383,0.000357,0.019881,0.009688,-0.013295,0.001289,0.004564,0.008154,-0.010168,-0.002101,0.006551,-0.000116
PHILIP MORRIS INTERNATIONAL INC,0.007391,-0.011909,-0.004197,-0.015561,0.00022,0.002085,0.018399,-0.001183,0.016365,0.00286,-0.002218,0.004446,0.00411,-0.020783,0.009131,0.001185,0.003335,0.005684,0.003199,0.0,0.015731,-0.001465,0.002515,-0.003763,0.010388,-0.00727,-0.011717,0.007198,0.001261,-0.007977,-0.008465,-0.005549,-0.009336,0.001192,-0.006816,-0.010022,0.003631,-0.003947,0.009356,0.000654,-0.009917,0.026858,-0.003216,-0.014625,0.000327,-0.0024,-0.026575,0.001236,0.009874,-0.009,0.000336,-0.00269,0.00753,-0.000112,0.010375,0.006846,0.004057,-0.012451,-0.002654,0.002661,-0.005087
LOWES COMPANIES INC,0.0256,0.017801,-0.007854,0.0135,-0.001917,-0.002256,-0.007169,0.011437,0.032343,0.046832,0.000222,-0.006782,0.00607,-0.015127,0.006937,-0.00246,-0.000807,0.000314,4.5e-05,-0.00157,-0.017524,-0.029179,-0.004947,0.006107,0.021787,-0.000599,0.014746,-0.000227,-0.005678,0.006943,-0.010797,0.000825,0.008157,-0.000682,-0.019512,-0.018278,0.007267,-0.000472,-0.00066,0.012651,-0.007831,0.034721,-0.00336,-0.006743,0.000505,0.016367,-0.005864,0.008485,0.034194,-0.019273,0.006654,0.006169,-0.006482,-0.005907,0.01011,0.011941,0.008893,-0.005332,0.017595,0.014487,0.007831
INTUITIVE SURGICAL INC,0.014027,-0.01066,-0.00744,0.002391,0.00419,-0.003659,0.016139,0.016739,0.025724,-0.008451,-0.00561,0.012548,0.022228,-0.030651,0.024644,0.008427,0.003361,0.000237,0.002726,-0.003044,-0.018912,-0.026739,0.003539,-0.002382,0.019721,0.005169,0.102523,-0.005872,0.003864,-0.003794,-0.009522,0.036363,0.00777,0.002641,-0.011708,-0.003608,0.013241,-0.00056,0.011741,-0.004932,0.002465,0.014833,-0.000156,0.000443,0.014976,0.004324,-0.011332,0.003308,-0.015687,-0.008479,0.007575,-0.004165,-0.004051,-0.002615,0.006858,0.023275,0.001773,-0.003848,-0.004662,0.000336,-0.002561
S & P GLOBAL INC,0.014838,0.00519,-0.002452,-0.010611,-0.003057,-0.004792,0.02015,0.007221,0.019798,0.00579,-0.004569,0.001446,0.000573,-0.020222,0.01136,0.004969,0.003197,0.008642,0.004182,-0.002988,-0.009375,-0.014964,-0.000442,-0.00405,0.009908,-0.004628,0.006881,0.002447,0.006472,-0.00103,0.002703,0.004272,0.005346,0.005679,0.004567,-0.001321,0.007715,-0.006098,0.007188,0.01056,-0.013662,0.019784,-0.006933,-0.005528,0.003876,0.014185,-0.050226,0.002886,-0.019092,-0.016413,-0.003006,0.007787,-0.002167,0.005761,-0.003944,0.025664,0.007008,-0.009013,-0.012852,0.003623,-0.002352
STRYKER CORP,0.004927,-0.022969,-0.001512,-0.009088,0.005245,-0.000968,0.013594,0.005119,0.013581,-0.00479,-0.023393,0.004549,0.00175,-0.012569,0.026777,0.004966,0.005277,-0.000201,0.003043,0.001137,-0.010786,-0.007731,0.013982,-0.009126,0.015745,0.010901,0.014938,0.003931,0.012654,0.004442,-0.001941,0.003316,0.001049,-0.00565,-0.003479,-0.014191,0.013518,-0.001763,0.010085,0.006805,0.0595,0.015142,0.004375,0.002514,-0.009157,0.008682,-0.010767,0.008642,-0.002544,-0.003782,0.028311,-0.001803,0.001462,-0.003521,-0.001465,0.016084,0.005324,-0.007239,-0.000709,-0.001164,-0.00776
CONOCOPHILLIPS,-0.002942,-0.006075,-0.012137,-0.023157,0.002986,0.011006,0.000803,-0.009807,0.007113,0.027716,-0.003567,0.003143,0.013838,0.001717,0.0012,0.007104,0.011559,-0.004453,-0.016795,-0.003691,0.013096,0.0199,-0.028767,0.000429,-0.01742,-0.015197,-0.014012,-0.001619,0.006306,-0.027395,-0.009849,-0.00595,0.008791,0.001761,-0.000648,0.015557,0.021702,0.001606,-0.005614,0.021953,-0.019114,-0.00438,-0.006734,-0.005966,0.014095,0.007174,0.014067,-0.024056,-0.00054,-0.011971,0.003189,0.015074,-0.003874,-0.009315,0.0304,-0.005759,-0.006327,0.008161,-0.007205,0.003853,0.004463
HONEYWELL INTERNATIONAL INC,0.009494,0.002933,-0.007108,0.004265,0.0,-0.016078,0.0297,0.005589,0.007791,0.001625,-4.9e-05,0.008358,-0.002438,-0.008309,0.010596,0.002877,0.011671,0.004711,0.000718,0.002582,-0.003386,-0.021388,0.001809,-0.006686,-0.004275,-0.005082,0.003819,-0.003607,-0.002826,-0.016559,0.00091,0.011013,0.003248,0.001295,0.009451,-0.015128,0.013459,-0.003752,0.006194,0.014036,-0.017679,-0.024473,-0.006082,-0.015808,0.003264,0.002376,-0.003297,0.007133,0.012882,-0.016924,0.004433,0.015805,-0.00394,0.008977,0.002966,0.006415,-0.000896,-0.007177,-0.005071,-0.003078,0.011338
GOLDMAN SACHS GROUP INC,0.020173,0.002755,-0.021867,0.000644,0.007749,0.01802,0.002651,0.002416,0.0287,0.057178,-0.007719,-0.010801,0.016073,-0.012891,0.008079,0.00021,0.002522,0.007521,0.00502,-0.001656,0.006558,-0.016765,0.003038,0.009113,0.006262,-0.013167,-0.004639,-0.005786,-0.005267,0.007148,-0.008595,-0.000716,0.014035,0.009838,-0.013447,-0.003598,0.008698,-0.01283,0.007332,0.016581,-0.007393,-0.000417,0.010447,-0.012479,0.005143,0.004338,-0.00419,-0.002026,0.021808,-0.035376,-0.001875,0.019522,-0.002543,0.000208,0.009752,0.005666,0.001485,-0.002122,0.001512,0.013101,-0.010504
NIKE INC,0.032466,0.014716,0.002258,0.006065,-0.011196,0.009581,0.023294,0.008684,0.012788,-0.001238,0.004379,-0.003373,0.012382,-0.009866,0.009059,-0.118257,-0.000185,-0.008239,0.015775,-0.002297,-0.018606,-0.023557,-0.016724,-0.002151,0.015086,-0.008493,0.010025,0.020526,-0.007932,-0.031791,-0.008848,0.00119,0.008322,-0.011987,0.013325,-0.011187,9.9e-05,0.019649,0.010998,0.002888,-0.025437,0.002265,-0.010318,-0.010227,0.029394,0.0115,-0.000193,0.007035,0.025646,-0.02034,0.012667,-0.002633,-0.023951,-0.002029,0.019071,-0.001805,0.005234,-0.010319,0.005835,-0.007608,-0.004025
BOEING CO,0.009671,0.004276,-0.003023,0.011659,0.001857,0.031054,0.013813,0.002217,0.00917,0.021243,0.031338,-0.014606,0.011904,-0.012372,0.006801,-0.00603,0.009023,-0.002626,-0.006677,0.001191,-0.034144,-0.031181,0.004223,0.016576,-0.080321,-0.014149,0.009213,-0.022735,-0.022276,-0.078916,0.012667,0.042106,0.016115,-0.000419,-0.015959,0.012435,-0.057208,0.017783,-0.001363,-0.023149,0.052884,-0.005828,-0.002049,-0.013134,0.009437,0.016013,-0.012741,-9.6e-05,0.000621,-0.023265,-0.005282,0.009588,-0.007013,-0.00255,-0.008851,-0.000347,-0.003325,-0.001444,0.004288,0.027805,-0.015845
LAM RESH CORP,0.008604,-0.016646,-0.018196,-0.003256,0.018939,-0.006864,0.046106,-0.003195,0.004663,0.04432,0.008199,-0.004628,0.014404,-0.033393,0.029129,0.003952,0.020154,-0.00098,-0.006617,-0.008117,-0.043357,-0.016509,-0.007938,0.001806,0.033807,-0.006788,-0.003098,0.014019,-0.000697,0.001935,-0.010826,0.043499,0.051766,0.008738,-0.003779,0.0214,0.020562,-0.030684,0.008057,-0.011835,-0.012707,0.008532,0.007799,0.015047,-0.019617,0.016678,0.018644,0.05463,-0.003927,-0.016971,0.025891,-0.002097,0.013406,-0.027634,0.001655,0.047044,-0.016794,0.01105,-0.008554,-0.00866,0.016886
